repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
2,1,6,4,0.9,Dijkstra,0.96,False,0.020000000000000018,False,2,356.8844041583029,280.8761162065573,8,391.1229552262627,Optimal,True,Optimal,exact,0.00011110900049970951
2,2,4,8,0.5,ILP,0.96,True,0.0,True,2,261.08262564502587,212.6341232560985,3,92.52792972446352,Optimal,True,Optimal,exact,0.016311567998855026
2,2,4,8,0.5,MILP,0.96,False,0.0,True,2,253.84013652200474,218.1321838651452,4,84.66754960839357,Optimal,True,Optimal,exact,0.012926091998451739
2,2,4,8,0.5,Dijkstra,0.96,False,0.0,True,2,253.84013652200474,218.1321838651452,4,84.66754960839357,Optimal,True,Optimal,exact,0.00010340000153519213
2,2,4,8,0.7,ILP,0.98,True,0.0,True,1,165.61447008858084,165.61447008858084,4,84.66754960839357,Optimal,True,Optimal,exact,0.009161893000054988
2,2,4,8,0.7,MILP,0.98,False,0.0,True,1,160.11640947953413,160.11640947953413,3,92.52792972446352,Optimal,True,Optimal,exact,0.01947907999965537
2,2,4,8,0.7,Dijkstra,0.98,True,0.0,True,1,165.61447008858084,165.61447008858084,4,84.66754960839357,Optimal,True,Optimal,exact,0.000107944000774296
2,2,4,8,0.9,ILP,0.98,True,0.0,True,1,113.09675631201651,113.09675631201651,4,84.66754960839357,Optimal,True,Optimal,exact,0.0122790770001302
2,2,4,8,0.9,MILP,0.98,False,0.0,True,1,26.258856888282196,26.258856888282196,3,164.11124214855053,Optimal,True,Optimal,exact,0.014574228000128642
2,2,4,8,0.9,Dijkstra,0.98,True,0.0,True,1,113.09675631201651,113.09675631201651,4,84.66754960839357,Optimal,True,Optimal,exact,0.00010586500138742849
2,3,0,6,0.5,ILP,0.8,True,0.0,True,10,180.72901096074128,53.907393060973675,1,38.27273988655941,Optimal,True,Optimal,exact,0.013757223001448438
2,3,0,6,0.5,MILP,0.8,True,0.0,True,10,180.72901096074128,53.907393060973675,1,38.27273988655941,Optimal,True,Optimal,exact,0.006110569000156829
2,3,0,6,0.5,Dijkstra,0.8,True,0.0,True,10,180.72901096074128,53.907393060973675,1,38.27273988655941,Optimal,True,Optimal,exact,9.131500155490357e-05
2,3,0,6,0.7,ILP,0.96,True,0.0,True,2,36.239004276722056,32.34443583658421,1,38.27273988655941,Optimal,True,Optimal,exact,0.010884291999900597
2,3,0,6,0.7,MILP,0.96,True,0.0,True,2,36.239004276722056,32.34443583658421,1,38.27273988655941,Optimal,True,Optimal,exact,0.00626970599842025
2,3,0,6,0.7,Dijkstra,0.96,True,0.0,True,2,36.239004276722056,32.34443583658421,1,38.27273988655941,Optimal,True,Optimal,exact,8.919399988371879e-05
2,3,0,6,0.9,ILP,0.98,True,0.0,True,1,10.781478612194732,10.781478612194732,1,38.27273988655941,Optimal,True,Optimal,exact,0.009380632000102196
2,3,0,6,0.9,MILP,0.98,True,0.0,True,1,10.781478612194732,10.781478612194732,1,38.27273988655941,Optimal,True,Optimal,exact,0.006228493000890012
