repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,4,54,29,0.9,ILP,0.998,True,0.0,True,1.0,1,300.5640668894034,300.5640668894034,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.0853470399997604
0,4,54,29,0.9,MILP,0.998,False,0.0,True,1.0,1,208.20948151531,208.20948151531,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0844676449996768
0,4,54,29,0.9,Dijkstra,0.998,False,0.0,True,1.0,1,208.20948151531,208.20948151531,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0003242749990022
0,5,32,24,0.5,ILP,0.994,True,0.0,True,1.0,3,1629.7641165388302,815.3467422385872,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.1280819619969406
0,5,32,24,0.5,MILP,0.994,True,0.0,True,1.0,3,1629.7641165388302,815.3467422385872,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.359497329001897
0,5,32,24,0.5,Dijkstra,0.994,True,0.0,True,1.0,3,1629.7641165388302,815.3467422385872,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.0003291259999969
0,5,32,24,0.6,ILP,0.994,True,0.0,True,1.0,3,1272.784845471209,696.3536518827136,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.1506190949985466
0,5,32,24,0.6,MILP,0.994,True,0.0,True,1.0,3,1272.784845471209,696.3536518827136,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.5971796800004086
0,5,32,24,0.6,Dijkstra,0.994,True,0.0,True,1.0,3,1272.784845471209,696.3536518827136,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.0003322209995531
0,5,32,24,0.7,ILP,0.994,True,0.0,True,1.0,3,915.8055744035892,577.3605615268402,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.2321335560009174
0,5,32,24,0.7,MILP,0.994,False,0.0,True,1.0,3,649.5602619251001,559.098652329754,10,507.24006195498185,Optimal,True,Optimal,heuristic,0.5343643390006036
0,5,32,24,0.7,Dijkstra,0.994,True,0.0,True,1.0,3,915.8055744035892,577.3605615268402,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.0003291770008218
0,5,32,24,0.8,ILP,0.998,True,0.0,True,1.0,1,440.1055619738804,440.1055619738804,10,507.2400619549819,Optimal,True,Optimal,heuristic,0.1267250620003324
0,5,32,24,0.8,MILP,0.996,False,0.002,False,0.0,2,370.31508956501193,237.98618071174587,9,463.637354497522,Optimal,True,Optimal,heuristic,0.2293572910020884
0,5,32,24,0.8,Dijkstra,0.996,False,0.002,False,0.0,2,567.2709951628283,458.3674711709666,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.0003496419994917
0,5,32,24,0.9,ILP,0.998,True,0.0,True,1.0,1,339.374380815093,339.374380815093,7,293.4275504823176,Optimal,True,Optimal,heuristic,0.1045100909977918
0,5,32,24,0.9,MILP,0.996,False,0.002,False,0.0,2,132.32890885326515,118.9930903558734,10,463.6373544975231,Optimal,True,Optimal,heuristic,0.2742563620013243
