method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
Dijkstra,0.996,0.0,True,2,138.20048593511473,2,994.4073973778551,885.7708949332607,0.0003869159991154447,True,1,15,49,12,0.9
ILP,0.996,0.0,True,11,574.7920458543377,2,608.4580559703168,576.4115782220028,0.1018068790435791,True,2,4,54,29,0.7
MILP,0.992,0.0040000000000000036,False,11,586.3906636319014,4,453.1227048071869,365.8478984330029,0.09708809852600098,False,2,4,54,29,0.7
Dijkstra,0.996,0.0,True,11,574.7920458543377,2,608.4580559703168,576.4115782220028,0.0002876189992093714,True,2,4,54,29,0.7
ILP,0.976,0.0,True,10,698.6511710292039,12,2434.3000872902694,403.91822062657116,0.2537040710449219,True,2,10,55,53,0.7
MILP,0.972,0.0040000000000000036,False,12,788.4308015618878,14,2412.163227454327,441.42688432495515,0.13875484466552734,False,2,10,55,53,0.7
Dijkstra,0.976,0.0,True,10,698.6511710292039,12,2434.3000872902694,403.91822062657116,0.00033197999982803594,True,2,10,55,53,0.7
ILP,0.988,0.0,True,10,698.6511710292039,6,1217.0260724101533,269.27881375104744,0.13334321975708008,True,2,10,55,53,0.8
MILP,0.986,0.0020000000000000018,False,12,788.4308015618878,7,984.0826471639612,306.78747744943144,0.09157419204711914,False,2,10,55,53,0.8
Dijkstra,0.988,0.0,True,10,698.6511710292039,6,1217.0260724101533,269.27881375104744,0.0002845529998012353,True,2,10,55,53,0.8
ILP,0.964,0.0,True,5,229.33636775669265,18,2118.783525164924,312.585449304818,1.369020700454712,True,2,16,32,2,0.6
MILP,0.958,0.006000000000000005,False,5,239.58754912965264,21,1368.0738467203437,220.4402258818278,0.3593251705169678,False,2,16,32,2,0.6
Dijkstra,0.964,0.0,True,5,229.33636775669265,18,2118.783525164924,312.585449304818,0.0003424120004638098,True,2,16,32,2,0.6
ILP,0.998,0.0,True,9,433.25967448552507,1,339.8167428223328,339.8167428223328,0.14481711387634277,True,2,17,35,10,0.9
MILP,0.994,0.0040000000000000036,False,14,694.7947841486289,3,134.07528057910326,100.69539162208889,0.19971203804016113,False,2,17,35,10,0.9
Dijkstra,0.998,0.0,True,9,433.25967448552507,1,339.8167428223328,339.8167428223328,0.0003435870003158925,True,2,17,35,10,0.9
ILP,0.996,0.0,True,12,748.3863110556878,2,396.7527696344814,322.0057111965764,0.18264031410217285,True,2,19,26,21,0.9
MILP,0.992,0.0040000000000000036,False,14,809.5850461130783,4,292.7799807355675,148.2465110787275,0.10878539085388184,False,2,19,26,21,0.9
Dijkstra,0.994,0.0020000000000000018,False,13,735.6433727068869,3,324.4492665263783,138.4586369689996,0.0003063709991693031,False,2,19,26,21,0.9
ILP,0.944,0.0,True,8,405.3619364360182,28,5016.466977730122,1180.122300971728,0.539884090423584,True,3,2,46,51,0.5
MILP,0.914,0.029999999999999916,False,10,464.9466131451364,43,4719.092561350693,479.4017444670792,0.36139559745788574,False,3,2,46,51,0.5
Dijkstra,0.944,0.0,True,8,405.36193643601814,28,5016.466977730119,1180.122300971728,0.00045990599937795196,False,3,2,46,51,0.5
ILP,0.968,0.0,True,8,405.36193643601814,16,2931.610037330388,1084.2419520783124,0.4120204448699951,True,3,2,46,51,0.6
MILP,0.966,0.0020000000000000018,False,10,464.94661314513627,17,2103.025179506385,383.5213955736634,0.20310544967651367,False,3,2,46,51,0.6
Dijkstra,0.968,0.0,True,8,405.36193643601814,16,2931.610037330388,1084.2419520783124,0.00044832200001110323,True,3,2,46,51,0.6
ILP,0.984,0.0,True,8,405.3619364360182,8,1945.737826053693,988.3616031848961,0.341245174407959,True,3,2,46,51,0.7
MILP,0.982,0.0020000000000000018,False,10,464.9466131451364,9,864.4247812903199,287.6410466802471,0.12677884101867676,False,3,2,46,51,0.7
Dijkstra,0.984,0.0,True,8,405.36193643601814,8,1945.7378260536932,988.3616031848964,0.0003207629997632466,False,3,2,46,51,0.7
ILP,0.994,0.0,True,2,166.23633862352668,3,1479.062367266646,1021.5119669771666,0.1230020523071289,True,3,15,49,12,0.7
MILP,0.976,0.018000000000000016,False,8,429.13089397053307,12,1141.6219208236366,234.2259945028395,0.5697169303894043,False,3,15,49,12,0.7
Dijkstra,0.994,0.0,True,2,166.23633862352668,3,1479.062367266646,1021.5119669771666,0.000385606999770971,True,3,15,49,12,0.7
ILP,0.994,0.0,True,2,166.23633862352673,3,1244.8363727638061,943.4366354762199,0.1849195957183838,True,3,15,49,12,0.8
MILP,0.986,0.008000000000000007,False,8,429.13089397053307,7,411.0936331731434,156.15066300189278,0.44949793815612793,False,3,15,49,12,0.8
Dijkstra,0.994,0.0,True,2,166.23633862352668,3,1244.836372763806,943.4366354762199,0.00032112599910760764,False,3,15,49,12,0.8
ILP,0.998,0.0,True,11,450.75619931751334,1,222.00888940857658,222.00888940857658,0.13334107398986816,True,3,17,35,10,0.9
MILP,0.994,0.0040000000000000036,False,10,487.06012942125534,3,182.88126295035772,105.7203637219684,0.15031027793884277,False,3,17,35,10,0.9
Dijkstra,0.998,0.0,True,11,450.75619931751334,1,222.00888940857658,222.00888940857658,0.00031641099849366583,True,3,17,35,10,0.9
ILP,0.946,0.0,True,8,434.7332630436153,27,5661.71458542147,1155.889407851425,0.43487095832824707,True,3,18,48,44,0.5
MILP,0.912,0.03399999999999992,False,10,494.31793975273337,44,5541.229436664549,462.0879069677867,0.46064043045043945,False,3,18,48,44,0.5
