repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,solve_time
2,16,32,2,0.7,Dijkstra,0.976,False,0.00033153499998661573
2,16,32,2,0.8,ILP,0.99,True,0.8061339855194092
2,16,32,2,0.8,MILP,0.99,False,0.14697599411010742
2,16,32,2,0.8,Dijkstra,0.986,False,0.0002908910000769538
2,16,32,2,0.9,ILP,0.998,True,0.17353129386901855
2,16,32,2,0.9,MILP,0.998,False,0.14857125282287598
2,16,32,2,0.9,Dijkstra,0.988,False,0.0003025529999831633
2,17,35,10,0.5,ILP,0.986,True,0.41725707054138184
2,17,35,10,0.5,MILP,0.986,False,0.913032054901123
2,17,35,10,0.5,Dijkstra,0.986,True,0.0003007130003425118
2,17,35,10,0.6,ILP,0.994,True,0.14879846572875977
2,17,35,10,0.6,MILP,0.994,True,0.4138352870941162
2,17,35,10,0.6,Dijkstra,0.994,True,0.0002789790000861103
2,17,35,10,0.7,ILP,0.994,True,0.3516390323638916
2,17,35,10,0.7,MILP,0.994,False,0.5721795558929443
2,17,35,10,0.7,Dijkstra,0.994,False,0.0002993460002471693
2,17,35,10,0.8,ILP,0.998,True,0.14736676216125488
2,17,35,10,0.8,MILP,0.998,False,0.3087441921234131
2,17,35,10,0.8,Dijkstra,0.998,True,0.00028240499977982836
2,17,35,10,0.9,ILP,0.998,True,0.14246177673339844
2,17,35,10,0.9,MILP,0.994,False,0.18721818923950195
2,17,35,10,0.9,Dijkstra,0.998,True,0.00028975499981243047
2,18,48,44,0.5,ILP,0.906,True,0.5385985374450684
2,18,48,44,0.5,MILP,0.906,False,0.11373448371887207
2,18,48,44,0.5,Dijkstra,0.906,False,0.00027837799962071585
2,18,48,44,0.6,ILP,0.956,True,0.3590362071990967
2,18,48,44,0.6,MILP,0.956,True,0.09433627128601074
2,18,48,44,0.6,Dijkstra,0.956,True,0.00026658599972506636
2,18,48,44,0.7,ILP,0.978,True,0.19956421852111816
2,18,48,44,0.7,MILP,0.978,False,0.11762809753417969
2,18,48,44,0.7,Dijkstra,0.978,False,0.00029257500000312575
2,18,48,44,0.8,ILP,0.994,True,0.10657191276550293
2,18,48,44,0.8,MILP,0.994,True,0.09179830551147461
2,18,48,44,0.8,Dijkstra,0.994,True,0.00026452300016899244
2,18,48,44,0.9,ILP,0.996,True,0.1105642318725586
2,18,48,44,0.9,MILP,0.996,True,0.14099383354187012
2,18,48,44,0.9,Dijkstra,0.996,True,0.0002963779998026439
2,19,26,21,0.5,ILP,0.918,True,0.5800881385803223
2,19,26,21,0.5,MILP,0.918,True,0.12033271789550781
2,19,26,21,0.5,Dijkstra,0.918,True,0.000289214000076754
2,19,26,21,0.6,ILP,0.962,True,0.7747130393981934
2,19,26,21,0.6,MILP,0.962,False,0.10785031318664551
2,19,26,21,0.6,Dijkstra,0.962,True,0.0002963639999506995
2,19,26,21,0.7,ILP,0.986,True,0.36487245559692383
2,19,26,21,0.7,MILP,0.986,True,0.10866355895996094
2,19,26,21,0.7,Dijkstra,0.986,True,0.0002931410003839119
2,19,26,21,0.8,ILP,0.994,True,0.32491493225097656
2,19,26,21,0.8,MILP,0.994,True,0.11614084243774414
2,19,26,21,0.8,Dijkstra,0.994,True,0.0002958279997073987
2,19,26,21,0.9,ILP,0.996,True,0.1724081039428711
2,19,26,21,0.9,MILP,0.992,False,0.1037750244140625
2,19,26,21,0.9,Dijkstra,0.994,False,0.00031637299980502576
3,0,34,63,0.5,ILP,0.9339999999999999,True,1.9542961120605469
3,0,34,63,0.5,MILP,0.9339999999999999,False,2.0376129150390625
3,0,34,63,0.5,Dijkstra,0.9339999999999999,True,0.0003575030000320112
3,0,34,63,0.6,ILP,0.962,True,1.3771190643310547
3,0,34,63,0.6,MILP,0.962,False,0.9391224384307861
3,0,34,63,0.6,Dijkstra,0.962,True,0.0003287829999862879
3,0,34,63,0.7,ILP,0.986,True,1.0328361988067627
3,0,34,63,0.7,MILP,0.986,True,0.6999220848083496
3,0,34,63,0.7,Dijkstra,0.986,True,0.00030237100008889684
3,0,34,63,0.8,ILP,0.994,True,0.524714469909668
3,0,34,63,0.8,MILP,0.994,True,0.39702367782592773
3,0,34,63,0.8,Dijkstra,0.994,True,0.0003167190002386633
3,0,34,63,0.9,ILP,0.996,True,0.34314751625061035
3,0,34,63,0.9,MILP,0.996,False,0.20734405517578125
3,0,34,63,0.9,Dijkstra,0.996,False,0.000282465000054799
3,1,47,49,0.5,ILP,0.992,True,0.07885932922363281
3,1,47,49,0.5,MILP,0.992,True,0.08848404884338379
3,1,47,49,0.5,Dijkstra,0.992,True,0.00026800800014825654
3,1,47,49,0.6,ILP,0.996,True,0.07961845397949219
3,1,47,49,0.6,MILP,0.996,True,0.08125066757202148
3,1,47,49,0.6,Dijkstra,0.996,True,0.0002637279999362363
3,1,47,49,0.7,ILP,0.998,True,0.07874274253845215
3,1,47,49,0.7,MILP,0.998,True,0.07978320121765137
3,1,47,49,0.7,Dijkstra,0.998,True,0.0002511650000087684
3,1,47,49,0.8,ILP,0.998,True,0.08429956436157227
3,1,47,49,0.8,MILP,0.998,True,0.08087038993835449
3,1,47,49,0.8,Dijkstra,0.998,True,0.0002884990003622079
3,1,47,49,0.9,ILP,0.998,True,0.07957649230957031
3,1,47,49,0.9,MILP,0.998,True,0.08018851280212402
3,1,47,49,0.9,Dijkstra,0.998,True,0.0002537769996706629
3,2,46,51,0.5,ILP,0.944,True,0.5075459480285645
3,2,46,51,0.5,MILP,0.914,False,0.3438224792480469
3,2,46,51,0.5,Dijkstra,0.944,False,0.0002860810000129277
3,2,46,51,0.6,ILP,0.968,True,0.39351558685302734
3,2,46,51,0.6,MILP,0.966,False,0.19579076766967773
3,2,46,51,0.6,Dijkstra,0.968,True,0.00028891900001326576
3,2,46,51,0.7,ILP,0.984,True,0.32654690742492676
3,2,46,51,0.7,MILP,0.982,False,0.12204217910766602
3,2,46,51,0.7,Dijkstra,0.984,False,0.00028927499988640193
3,2,46,51,0.8,ILP,0.992,True,0.15203428268432617
3,2,46,51,0.8,MILP,0.992,False,0.10497546195983887
3,2,46,51,0.8,Dijkstra,0.99,False,0.00027486899989526137
3,2,46,51,0.9,ILP,0.998,True,0.09099626541137695
3,2,46,51,0.9,MILP,0.998,True,0.09267616271972656
3,2,46,51,0.9,Dijkstra,0.994,False,0.00031524800033366773
3,3,33,8,0.5,ILP,0.988,True,0.23205018043518066
3,3,33,8,0.5,MILP,0.988,False,0.27039265632629395
3,3,33,8,0.5,Dijkstra,0.986,False,0.00030527200033247937
3,3,33,8,0.6,ILP,0.994,True,0.17474913597106934
3,3,33,8,0.6,MILP,0.994,False,0.4063551425933838
3,3,33,8,0.6,Dijkstra,0.99,False,0.0003328389998387138
3,3,33,8,0.7,ILP,0.996,True,0.14527678489685059
3,3,33,8,0.7,MILP,0.992,False,0.4409525394439697
3,3,33,8,0.7,Dijkstra,0.992,False,0.0003048969997507811
3,3,33,8,0.8,ILP,0.996,True,0.1749410629272461
3,3,33,8,0.8,MILP,0.994,False,0.12152838706970215
3,3,33,8,0.8,Dijkstra,0.994,False,0.0002827199996318086
3,3,33,8,0.9,ILP,0.998,True,0.18476414680480957
3,3,33,8,0.9,MILP,0.998,False,0.12298345565795898
3,3,33,8,0.9,Dijkstra,0.998,True,0.00026815900037036045
3,4,54,29,0.5,ILP,0.98,True,0.33931684494018555
3,4,54,29,0.5,MILP,0.98,False,0.12378215789794922
3,4,54,29,0.5,Dijkstra,0.98,True,0.0003023210001629195
3,4,54,29,0.6,ILP,0.984,True,0.4227457046508789
3,4,54,29,0.6,MILP,0.984,False,0.10808610916137695
3,4,54,29,0.6,Dijkstra,0.984,True,0.0002955850000034843
3,4,54,29,0.7,ILP,0.99,True,0.3957555294036865
3,4,54,29,0.7,MILP,0.99,False,0.11984133720397949
3,4,54,29,0.7,Dijkstra,0.99,True,0.00029704200005653547
3,4,54,29,0.8,ILP,0.996,True,0.13915586471557617
3,4,54,29,0.8,MILP,0.996,True,0.10214996337890625
3,4,54,29,0.8,Dijkstra,0.996,True,0.00029605200006699306
3,4,54,29,0.9,ILP,0.998,True,0.08808469772338867
3,4,54,29,0.9,MILP,0.998,True,0.08543062210083008
3,4,54,29,0.9,Dijkstra,0.998,True,0.00031868199994278257
3,5,32,24,0.5,ILP,0.968,True,0.4911339282989502
3,5,32,24,0.5,MILP,0.968,True,0.21562695503234863
3,5,32,24,0.5,Dijkstra,0.968,True,0.0002821360003508744
3,5,32,24,0.6,ILP,0.988,True,0.1963517665863037
3,5,32,24,0.6,MILP,0.988,True,0.128143310546875
3,5,32,24,0.6,Dijkstra,0.988,True,0.0003160340002068551
3,5,32,24,0.7,ILP,0.99,True,0.1815168857574463
3,5,32,24,0.7,MILP,0.99,True,0.13493561744689941
3,5,32,24,0.7,Dijkstra,0.99,True,0.0003181340002811339
3,5,32,24,0.8,ILP,0.996,True,0.12360072135925293
3,5,32,24,0.8,MILP,0.996,True,0.11300086975097656
3,5,32,24,0.8,Dijkstra,0.996,True,0.00028749300008712453
3,5,32,24,0.9,ILP,0.996,True,0.15727996826171875
3,5,32,24,0.9,MILP,0.996,True,0.10467076301574707
3,5,32,24,0.9,Dijkstra,0.996,True,0.0002889490001507511
3,6,50,41,0.5,ILP,0.998,True,0.08806490898132324
3,6,50,41,0.5,MILP,0.998,True,0.09417319297790527
3,6,50,41,0.5,Dijkstra,0.998,True,0.00026470399961908697
3,6,50,41,0.6,ILP,0.998,True,0.09093093872070312
3,6,50,41,0.6,MILP,0.998,True,0.0931553840637207
3,6,50,41,0.6,Dijkstra,0.998,True,0.00026828000000023167
3,6,50,41,0.7,ILP,0.998,True,0.09781455993652344
3,6,50,41,0.7,MILP,0.998,True,0.10093045234680176
3,6,50,41,0.7,Dijkstra,0.998,True,0.00027442100008556736
3,6,50,41,0.8,ILP,0.998,True,0.09820961952209473
3,6,50,41,0.8,MILP,0.998,True,0.0940859317779541
3,6,50,41,0.8,Dijkstra,0.998,True,0.00029673399967578007
3,6,50,41,0.9,ILP,0.998,True,0.10065603256225586
3,6,50,41,0.9,MILP,0.998,True,0.09511733055114746
3,6,50,41,0.9,Dijkstra,0.998,True,0.0002980459998980223
3,7,26,53,0.5,ILP,0.902,True,0.33845067024230957
3,7,26,53,0.5,MILP,0.902,True,0.1154184341430664
3,7,26,53,0.5,Dijkstra,0.902,True,0.0003883020003740967
3,7,26,53,0.6,ILP,0.956,True,0.3646659851074219
3,7,26,53,0.6,MILP,0.956,True,0.10956788063049316
3,7,26,53,0.6,Dijkstra,0.956,True,0.0003130839995719725
3,7,26,53,0.7,ILP,0.98,True,0.1359117031097412
3,7,26,53,0.7,MILP,0.98,True,0.10349273681640625
3,7,26,53,0.7,Dijkstra,0.98,True,0.0002895030002036947
3,7,26,53,0.8,ILP,0.99,True,0.12322759628295898
3,7,26,53,0.8,MILP,0.99,True,0.09845161437988281
3,7,26,53,0.8,Dijkstra,0.99,True,0.00032395199968959787
3,7,26,53,0.9,ILP,0.994,True,0.09782123565673828
3,7,26,53,0.9,MILP,0.994,True,0.09341073036193848
3,7,26,53,0.9,Dijkstra,0.994,True,0.00031405399977302295
3,8,35,28,0.5,ILP,0.97,True,0.3282144069671631
3,8,35,28,0.5,MILP,0.97,True,0.1330242156982422
3,8,35,28,0.5,Dijkstra,0.97,True,0.0002969229999507661
3,8,35,28,0.6,ILP,0.984,True,0.26104140281677246
3,8,35,28,0.6,MILP,0.984,True,0.11436319351196289
3,8,35,28,0.6,Dijkstra,0.984,True,0.0002849100001185434
3,8,35,28,0.7,ILP,0.994,True,0.10515880584716797
3,8,35,28,0.7,MILP,0.994,True,0.10212230682373047
3,8,35,28,0.7,Dijkstra,0.994,True,0.00028830800010837265
3,8,35,28,0.8,ILP,0.994,True,0.17948579788208008
3,8,35,28,0.8,MILP,0.994,False,0.12238645553588867
3,8,35,28,0.8,Dijkstra,0.994,False,0.000287795000076585
3,8,35,28,0.9,ILP,0.996,True,0.12111377716064453
3,8,35,28,0.9,MILP,0.996,True,0.10514545440673828
3,8,35,28,0.9,Dijkstra,0.996,True,0.00027919700005440973
3,9,57,4,0.5,ILP,0.96,True,0.2593662738800049
3,9,57,4,0.5,MILP,0.96,True,0.09206175804138184
3,9,57,4,0.5,Dijkstra,0.96,True,0.0002656010001373943
3,9,57,4,0.6,ILP,0.988,True,0.18583297729492188
3,9,57,4,0.6,MILP,0.988,True,0.1116783618927002
3,9,57,4,0.6,Dijkstra,0.988,True,0.0002918300001510943
3,9,57,4,0.7,ILP,0.994,True,0.12778544425964355
3,9,57,4,0.7,MILP,0.994,True,0.13192510604858398
3,9,57,4,0.7,Dijkstra,0.994,True,0.0003341999999975087
3,9,57,4,0.8,ILP,0.996,True,0.1213226318359375
3,9,57,4,0.8,MILP,0.996,True,0.12488436698913574
3,9,57,4,0.8,Dijkstra,0.996,True,0.00035051299983024364
3,9,57,4,0.9,ILP,0.996,True,0.15051698684692383
3,9,57,4,0.9,MILP,0.996,True,0.12138795852661133
3,9,57,4,0.9,Dijkstra,0.996,True,0.00034320899976592045
3,10,55,53,0.5,ILP,0.986,True,0.10931158065795898
3,10,55,53,0.5,MILP,0.986,True,0.09250283241271973
3,10,55,53,0.5,Dijkstra,0.986,True,0.00028227300026628654
3,10,55,53,0.6,ILP,0.99,True,0.12558436393737793
3,10,55,53,0.6,MILP,0.99,True,0.08319711685180664
3,10,55,53,0.6,Dijkstra,0.99,True,0.00027673900012814556
3,10,55,53,0.7,ILP,0.996,True,0.07659125328063965
3,10,55,53,0.7,MILP,0.996,True,0.08475232124328613
3,10,55,53,0.7,Dijkstra,0.996,True,0.0002613440001368872
3,10,55,53,0.8,ILP,0.998,True,0.07916903495788574
3,10,55,53,0.8,MILP,0.998,True,0.08563470840454102
3,10,55,53,0.8,Dijkstra,0.998,True,0.0002721100004237087
3,10,55,53,0.9,ILP,0.998,True,0.10033583641052246
3,10,55,53,0.9,MILP,0.998,False,0.08641219139099121
3,10,55,53,0.9,Dijkstra,0.998,True,0.0002705810002225917
3,11,17,41,0.5,ILP,0.942,True,1.4750630855560303
3,11,17,41,0.5,MILP,0.942,True,0.24762749671936035
3,11,17,41,0.5,Dijkstra,0.942,True,0.00028112900008636643
3,11,17,41,0.6,ILP,0.97,True,0.9181005954742432
3,11,17,41,0.6,MILP,0.97,True,0.11472201347351074
3,11,17,41,0.6,Dijkstra,0.97,True,0.0003147029997307982
3,11,17,41,0.7,ILP,0.994,True,0.2069411277770996
3,11,17,41,0.7,MILP,0.994,True,0.13270020484924316
3,11,17,41,0.7,Dijkstra,0.994,True,0.00033992299995588837
3,11,17,41,0.8,ILP,0.998,True,0.13452959060668945
3,11,17,41,0.8,MILP,0.998,False,0.10387945175170898
3,11,17,41,0.8,Dijkstra,0.998,False,0.00032826400001795264
3,11,17,41,0.9,ILP,0.998,True,0.17602968215942383
3,11,17,41,0.9,MILP,0.998,True,0.10800671577453613
3,11,17,41,0.9,Dijkstra,0.998,True,0.000267882000116515
3,12,45,23,0.5,ILP,0.994,True,0.08615398406982422
3,12,45,23,0.5,MILP,0.994,False,0.09000754356384277
3,12,45,23,0.5,Dijkstra,0.994,False,0.00029955899981359835
3,12,45,23,0.6,ILP,0.998,True,0.08506560325622559
3,12,45,23,0.6,MILP,0.998,False,0.08793878555297852
3,12,45,23,0.6,Dijkstra,0.996,False,0.00030064900010984275
3,12,45,23,0.7,ILP,0.998,True,0.08611702919006348
3,12,45,23,0.7,MILP,0.998,False,0.08434748649597168
3,12,45,23,0.7,Dijkstra,0.998,False,0.00026170899991484475
3,12,45,23,0.8,ILP,0.998,True,0.08659625053405762
3,12,45,23,0.8,MILP,0.998,False,0.08359980583190918
3,12,45,23,0.8,Dijkstra,0.998,False,0.000293103999865707
3,12,45,23,0.9,ILP,0.998,True,0.08593368530273438
3,12,45,23,0.9,MILP,0.998,False,0.0844111442565918
3,12,45,23,0.9,Dijkstra,0.998,False,0.00029640899992955383
3,13,4,63,0.5,ILP,0.946,True,0.20593738555908203
3,13,4,63,0.5,MILP,0.946,True,0.1184241771697998
3,13,4,63,0.5,Dijkstra,0.946,True,0.00026796299971465487
3,13,4,63,0.6,ILP,0.968,True,0.27588582038879395
3,13,4,63,0.6,MILP,0.968,True,0.12073040008544922
3,13,4,63,0.6,Dijkstra,0.968,True,0.0005832649999319983
3,13,4,63,0.7,ILP,0.988,True,0.1619701385498047
3,13,4,63,0.7,MILP,0.988,False,0.13171076774597168
3,13,4,63,0.7,Dijkstra,0.988,True,0.0003276100001130544
3,13,4,63,0.8,ILP,0.996,True,0.11622762680053711
3,13,4,63,0.8,MILP,0.996,False,0.12993383407592773
3,13,4,63,0.8,Dijkstra,0.996,True,0.000334714000018721
3,13,4,63,0.9,ILP,0.998,True,0.11113595962524414
3,13,4,63,0.9,MILP,0.998,False,0.1394176483154297
3,13,4,63,0.9,Dijkstra,0.998,True,0.00027093500011687865
3,14,44,50,0.5,ILP,0.996,True,0.08635306358337402
3,14,44,50,0.5,MILP,0.996,True,0.08853030204772949
3,14,44,50,0.5,Dijkstra,0.996,True,0.00027792399987447425
3,14,44,50,0.6,ILP,0.998,True,0.08701062202453613
3,14,44,50,0.6,MILP,0.998,True,0.09177827835083008
3,14,44,50,0.6,Dijkstra,0.998,True,0.0003338199999234348
3,14,44,50,0.7,ILP,0.998,True,0.08576464653015137
3,14,44,50,0.7,MILP,0.998,True,0.08797574043273926
3,14,44,50,0.7,Dijkstra,0.998,True,0.00027458700014904025
3,14,44,50,0.8,ILP,0.998,True,0.08611798286437988
3,14,44,50,0.8,MILP,0.998,True,0.08691191673278809
3,14,44,50,0.8,Dijkstra,0.998,True,0.0002831850001712155
3,14,44,50,0.9,ILP,0.998,True,0.0889439582824707
3,14,44,50,0.9,MILP,0.998,True,0.11031365394592285
3,14,44,50,0.9,Dijkstra,0.998,True,0.0002546599998822785
3,15,49,12,0.5,ILP,0.986,True,0.1292731761932373
3,15,49,12,0.5,MILP,0.986,True,0.4095957279205322
3,15,49,12,0.5,Dijkstra,0.986,True,0.00030662300014228094
3,15,49,12,0.6,ILP,0.992,True,0.16011261940002441
3,15,49,12,0.6,MILP,0.992,True,0.6886699199676514
3,15,49,12,0.6,Dijkstra,0.992,True,0.0003360999999131309
3,15,49,12,0.7,ILP,0.994,True,0.13976001739501953
3,15,49,12,0.7,MILP,0.976,False,0.5614480972290039
3,15,49,12,0.7,Dijkstra,0.994,True,0.0003092260003541014
3,15,49,12,0.8,ILP,0.994,True,0.18459677696228027
3,15,49,12,0.8,MILP,0.986,False,0.4393186569213867
3,15,49,12,0.8,Dijkstra,0.994,False,0.00026734699986263877
3,15,49,12,0.9,ILP,0.998,True,0.11437320709228516
3,15,49,12,0.9,MILP,0.998,True,0.11294269561767578
3,15,49,12,0.9,Dijkstra,0.996,False,0.0002671460001693049
3,16,32,2,0.5,ILP,0.958,True,1.4236609935760498
3,16,32,2,0.5,MILP,0.958,False,0.29905152320861816
3,16,32,2,0.5,Dijkstra,0.958,True,0.0003347550000398769
3,16,32,2,0.6,ILP,0.978,True,0.8637135028839111
3,16,32,2,0.6,MILP,0.978,False,0.1830754280090332
3,16,32,2,0.6,Dijkstra,0.978,True,0.00028430599968487513
3,16,32,2,0.7,ILP,0.992,True,0.3573739528656006
3,16,32,2,0.7,MILP,0.992,False,0.19658637046813965
3,16,32,2,0.7,Dijkstra,0.992,True,0.0002999520002049394
3,16,32,2,0.8,ILP,0.996,True,0.18373823165893555
3,16,32,2,0.8,MILP,0.996,True,0.12511801719665527
3,16,32,2,0.8,Dijkstra,0.996,True,0.00030631999970864854
3,16,32,2,0.9,ILP,0.996,True,0.26541996002197266
3,16,32,2,0.9,MILP,0.996,True,0.11217093467712402
3,16,32,2,0.9,Dijkstra,0.996,True,0.0002920679999078857
3,17,35,10,0.5,ILP,0.96,True,0.596872091293335
3,17,35,10,0.5,MILP,0.96,False,0.25879406929016113
3,17,35,10,0.5,Dijkstra,0.96,True,0.00034236300007250975
3,17,35,10,0.6,ILP,0.984,True,0.3406944274902344
3,17,35,10,0.6,MILP,0.984,True,0.20607566833496094
3,17,35,10,0.6,Dijkstra,0.984,True,0.0002996309999616642
3,17,35,10,0.7,ILP,0.992,True,0.18343877792358398
3,17,35,10,0.7,MILP,0.992,False,0.20255327224731445
3,17,35,10,0.7,Dijkstra,0.992,True,0.0003241030003664491
3,17,35,10,0.8,ILP,0.994,True,0.16158795356750488
3,17,35,10,0.8,MILP,0.994,False,0.18761038780212402
3,17,35,10,0.8,Dijkstra,0.994,True,0.0003496059998724377
3,17,35,10,0.9,ILP,0.998,True,0.12971091270446777
3,17,35,10,0.9,MILP,0.994,False,0.1362617015838623
3,17,35,10,0.9,Dijkstra,0.998,True,0.000295296000331291
3,18,48,44,0.5,ILP,0.946,True,0.4062356948852539
3,18,48,44,0.5,MILP,0.912,False,0.4123208522796631
3,18,48,44,0.5,Dijkstra,0.946,True,0.00036409800031833583
3,18,48,44,0.6,ILP,0.964,True,0.39237451553344727
3,18,48,44,0.6,MILP,0.962,False,0.16232085227966309
3,18,48,44,0.6,Dijkstra,0.964,True,0.0002734910003709956
3,18,48,44,0.7,ILP,0.978,True,0.3696775436401367
3,18,48,44,0.7,MILP,0.978,False,0.15036559104919434
3,18,48,44,0.7,Dijkstra,0.976,False,0.0002782739998110628
3,18,48,44,0.8,ILP,0.99,True,0.14877748489379883
3,18,48,44,0.8,MILP,0.99,False,0.11542034149169922
3,18,48,44,0.8,Dijkstra,0.988,False,0.0002990829998452682
3,18,48,44,0.9,ILP,0.996,True,0.12517166137695312
3,18,48,44,0.9,MILP,0.994,False,0.11879253387451172
3,18,48,44,0.9,Dijkstra,0.996,True,0.00027092100026493426
3,19,26,21,0.5,ILP,0.918,True,0.46927881240844727
3,19,26,21,0.5,MILP,0.918,False,0.10680818557739258
3,19,26,21,0.5,Dijkstra,0.918,True,0.0002777889999379113
3,19,26,21,0.6,ILP,0.958,True,0.5240490436553955
3,19,26,21,0.6,MILP,0.958,True,0.09838151931762695
3,19,26,21,0.6,Dijkstra,0.958,True,0.00030910400028005824
3,19,26,21,0.7,ILP,0.978,True,0.5982601642608643
3,19,26,21,0.7,MILP,0.978,True,0.10230302810668945
3,19,26,21,0.7,Dijkstra,0.978,True,0.00029413399988698075
3,19,26,21,0.8,ILP,0.99,True,0.3064606189727783
3,19,26,21,0.8,MILP,0.99,True,0.11075711250305176
3,19,26,21,0.8,Dijkstra,0.99,True,0.0003084770000896242
3,19,26,21,0.9,ILP,0.994,True,0.18429279327392578
3,19,26,21,0.9,MILP,0.994,True,0.09546041488647461
3,19,26,21,0.9,Dijkstra,0.994,True,0.0003157999999530148
4,0,34,63,0.5,ILP,0.912,True,2.9065511226654053
4,0,34,63,0.5,MILP,0.908,False,1.6151471138000488
4,0,34,63,0.5,Dijkstra,0.908,False,0.0003365180000400869
4,0,34,63,0.6,ILP,0.952,True,1.2815053462982178
4,0,34,63,0.6,MILP,0.952,False,0.7399365901947021
4,0,34,63,0.6,Dijkstra,0.952,True,0.00028045999988535186
4,0,34,63,0.7,ILP,0.98,True,1.092557430267334
4,0,34,63,0.7,MILP,0.98,False,0.6022870540618896
4,0,34,63,0.7,Dijkstra,0.98,False,0.0003237529999751132
4,0,34,63,0.8,ILP,0.992,True,0.46946239471435547
4,0,34,63,0.8,MILP,0.992,False,0.36040830612182617
4,0,34,63,0.8,Dijkstra,0.992,False,0.00035269700038043084
4,0,34,63,0.9,ILP,0.996,True,1.0265202522277832
4,0,34,63,0.9,MILP,0.996,False,0.574758768081665
4,0,34,63,0.9,Dijkstra,0.996,True,0.0003311739997116092
4,1,47,49,0.5,ILP,0.99,True,0.1017920970916748
4,1,47,49,0.5,MILP,0.99,True,0.09529376029968262
4,1,47,49,0.5,Dijkstra,0.99,True,0.0002659220003806695
4,1,47,49,0.6,ILP,0.992,True,0.09855484962463379
4,1,47,49,0.6,MILP,0.992,True,0.09333539009094238
4,1,47,49,0.6,Dijkstra,0.992,True,0.0003107770003225596
4,1,47,49,0.7,ILP,0.994,True,0.09099841117858887
4,1,47,49,0.7,MILP,0.994,True,0.08967185020446777
4,1,47,49,0.7,Dijkstra,0.994,True,0.0002548789998400025
4,1,47,49,0.8,ILP,0.996,True,0.08901405334472656
4,1,47,49,0.8,MILP,0.996,True,0.08901071548461914
4,1,47,49,0.8,Dijkstra,0.996,True,0.000273768999704771
4,1,47,49,0.9,ILP,0.998,True,0.08789396286010742
4,1,47,49,0.9,MILP,0.998,True,0.08834981918334961
4,1,47,49,0.9,Dijkstra,0.998,True,0.00025459999960730784
4,2,46,51,0.5,ILP,0.96,True,0.3371567726135254
4,2,46,51,0.5,MILP,0.96,False,0.23712444305419922
4,2,46,51,0.5,Dijkstra,0.96,False,0.0003478280000308587
4,2,46,51,0.6,ILP,0.978,True,0.3612194061279297
4,2,46,51,0.6,MILP,0.978,False,0.19129490852355957
4,2,46,51,0.6,Dijkstra,0.978,True,0.00030418300002565957
4,2,46,51,0.7,ILP,0.986,True,0.242095947265625
4,2,46,51,0.7,MILP,0.986,False,0.18252229690551758
4,2,46,51,0.7,Dijkstra,0.986,True,0.0002737330000854854
4,2,46,51,0.8,ILP,0.994,True,0.1864776611328125
4,2,46,51,0.8,MILP,0.994,False,0.1221456527709961
4,2,46,51,0.8,Dijkstra,0.994,False,0.00026531299999987823
4,2,46,51,0.9,ILP,0.998,True,0.09186339378356934
4,2,46,51,0.9,MILP,0.998,False,0.10049200057983398
4,2,46,51,0.9,Dijkstra,0.998,False,0.0002752479999799107
4,3,33,8,0.5,ILP,0.962,True,0.5343301296234131
4,3,33,8,0.5,MILP,0.948,False,0.23629236221313477
4,3,33,8,0.5,Dijkstra,0.962,True,0.0002895839998018346
4,3,33,8,0.6,ILP,0.976,True,0.37546825408935547
4,3,33,8,0.6,MILP,0.976,True,0.17230558395385742
4,3,33,8,0.6,Dijkstra,0.976,False,0.0002812980001181131
4,3,33,8,0.7,ILP,0.988,True,0.2023022174835205
4,3,33,8,0.7,MILP,0.988,True,0.1684408187866211
4,3,33,8,0.7,Dijkstra,0.984,False,0.00026243899992550723
4,3,33,8,0.8,ILP,0.998,True,0.13831353187561035
4,3,33,8,0.8,MILP,0.998,True,0.14004778861999512
4,3,33,8,0.8,Dijkstra,0.986,False,0.0002761119999377115
4,3,33,8,0.9,ILP,0.998,True,0.16465997695922852
4,3,33,8,0.9,MILP,0.998,False,0.13961362838745117
4,3,33,8,0.9,Dijkstra,0.988,False,0.000276303999726224
4,4,54,29,0.5,ILP,0.84,True,2.551032304763794
4,4,54,29,0.5,MILP,0.84,False,0.22069501876831055
4,4,54,29,0.5,Dijkstra,0.84,True,0.0003034950000255776
4,4,54,29,0.6,ILP,0.9319999999999999,True,1.8912436962127686
4,4,54,29,0.6,MILP,0.9319999999999999,False,0.2174842357635498
4,4,54,29,0.6,Dijkstra,0.9319999999999999,True,0.0003230120000807801
4,4,54,29,0.7,ILP,0.964,True,0.9588162899017334
4,4,54,29,0.7,MILP,0.964,True,0.265305757522583
4,4,54,29,0.7,Dijkstra,0.964,True,0.0002967669997815392
4,4,54,29,0.8,ILP,0.986,True,0.36751604080200195
4,4,54,29,0.8,MILP,0.986,True,0.2308356761932373
4,4,54,29,0.8,Dijkstra,0.986,True,0.0003038449999621662
4,4,54,29,0.9,ILP,0.992,True,0.29706525802612305
4,4,54,29,0.9,MILP,0.992,False,0.1333167552947998
4,4,54,29,0.9,Dijkstra,0.992,True,0.0003487169997242745
4,5,32,24,0.5,ILP,0.916,True,1.7558715343475342
4,5,32,24,0.5,MILP,0.916,True,0.2994399070739746
4,5,32,24,0.5,Dijkstra,0.916,True,0.0002960990000246966
4,5,32,24,0.6,ILP,0.97,True,0.8157527446746826
