method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
ILP,0.99,0.0,True,7,313.22679392023326,5,834.8890961799718,540.0052285160251,0.16968704399914714,True,8,17,44,45,0.8
MILP,0.984,0.006000000000000005,False,9,393.52369455300436,8,490.19763194865675,128.0979697437126,0.08774955799890449,False,8,17,44,45,0.8
Dijkstra,0.99,0.0,True,7,313.22679392023326,5,834.8890961799718,540.0052285160251,0.0003687839998747222,True,8,17,44,45,0.8
ILP,0.96,0.0,True,9,317.5688332707096,20,2222.889067566726,398.0929547580398,0.5781103749977774,True,9,3,61,47,0.5
MILP,0.958,0.0020000000000000018,False,8,360.56565191244135,21,2169.874700494265,450.29249990259564,0.45389363600406796,False,9,3,61,47,0.5
Dijkstra,0.96,0.0,True,9,317.5688332707096,20,2222.889067566726,398.0929547580398,0.00036714599991682917,True,9,3,61,47,0.5
ILP,0.99,0.0,True,9,317.5688332707096,5,595.7533629513919,262.9897861591942,0.40129584899841575,True,9,3,61,47,0.7
MILP,0.988,0.0020000000000000018,False,8,360.56565191244135,6,556.7934153024537,315.18933130375,0.4016757930003223,False,9,3,61,47,0.7
Dijkstra,0.99,0.0,True,9,317.5688332707096,5,595.7533629513916,262.9897861591942,0.0004686470056185499,False,9,3,61,47,0.7
ILP,0.998,0.0,True,8,360.56565191244135,1,180.08616270490427,180.08616270490427,0.17326010699616745,True,9,3,61,47,0.9
MILP,0.994,0.0040000000000000036,False,10,395.31831586217146,3,159.93758758323622,67.55158429942276,0.2786148689992842,False,9,3,61,47,0.9
Dijkstra,0.996,0.0020000000000000018,False,9,317.5688332707096,2,197.7177463570763,127.88661756034844,0.0004212400017422624,False,9,3,61,47,0.9
ILP,0.996,0.0,True,8,313.36448871184643,2,312.84916703082024,258.9304466511936,0.3184630460018525,True,9,8,61,4,0.8
MILP,0.994,0.0020000000000000018,False,10,363.5683327548477,3,260.65285372106723,128.11563995975382,0.33957644900510786,False,9,8,61,4,0.8
Dijkstra,0.996,0.0,True,9,285.81885016338583,2,328.8254782192579,221.93970005967594,0.00044158599484944716,False,9,8,61,4,0.8
ILP,0.994,0.0,True,2,47.49582340606499,3,93.81542089702631,54.69274161371615,0.1887963929984835,True,9,12,59,32,0.9
MILP,0.992,0.0020000000000000018,False,3,113.1006045275003,4,58.22512819143938,19.856514431517695,0.1467278880008962,False,9,12,59,32,0.9
Dijkstra,0.994,0.0,True,2,47.495823406065,3,93.81542089702631,54.69274161371615,0.0003664329997263849,False,9,12,59,32,0.9
ILP,0.99,0.0,True,9,398.57545747447665,5,966.1349296185192,389.79472193324955,0.12014439800259424,True,9,14,19,21,0.7
MILP,0.986,0.0040000000000000036,False,12,410.5190438271804,7,869.0677210798782,313.1454998730726,0.12368601900379872,False,9,14,19,21,0.7
Dijkstra,0.99,0.0,True,9,398.57545747447665,5,966.1349296185192,389.79472193324955,0.0005919660034123808,True,9,14,19,21,0.7
ILP,0.994,0.0,True,9,398.57545747447665,3,708.9034968723836,328.4733369727195,0.12255424899922218,True,9,14,19,21,0.8
MILP,0.988,0.006000000000000005,False,12,410.5190438271805,6,470.13015891706834,251.82411491254254,0.12080962899926817,False,9,14,19,21,0.8
Dijkstra,0.994,0.0,True,9,398.57545747447665,3,708.9034968723836,328.4733369727195,0.00040486999932909384,True,9,14,19,21,0.8
ILP,0.998,0.0,True,7,322.1586117641027,1,138.37609431166436,138.37609431166436,0.14066969099803828,True,9,15,41,63,0.9
MILP,0.996,0.0020000000000000018,False,11,371.93573695050316,2,120.48977425891428,73.3988732235656,0.2458161350004957,False,9,15,41,63,0.9
Dijkstra,0.998,0.0,True,7,310.2254574342039,1,287.2910075690321,287.2910075690321,0.000364720996003598,False,9,15,41,63,0.9
