repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,2,24,16,0.5,Dijkstra,0.976,True,0.0,True,,12,792.7575170076971,291.7050643450444,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.00041541199607308954
0,2,24,16,0.6,ILP,0.992,True,0.0,True,True,4,360.126280681865,233.3640514760355,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.09127775300294161
0,2,24,16,0.6,MILP,0.992,True,0.0,True,,4,360.126280681865,233.3640514760355,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.07689472399943043
0,2,24,16,0.6,Dijkstra,0.992,True,0.0,True,,4,360.126280681865,233.3640514760355,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.00033709599665598944
0,2,24,16,0.7,ILP,0.996,True,0.0,True,True,2,187.75091229057335,175.02303860702665,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.08825225299369777
0,2,24,16,0.7,MILP,0.996,True,0.0,True,,2,187.75091229057335,175.02303860702665,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.07830337699851952
0,2,24,16,0.7,Dijkstra,0.996,True,0.0,True,,2,187.75091229057335,175.02303860702665,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.00034478799352655187
0,2,24,16,0.8,ILP,0.998,True,0.0,True,True,1,116.68202573801773,116.68202573801773,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.0849747030006256
0,2,24,16,0.8,MILP,0.998,True,0.0,True,,1,116.68202573801773,116.68202573801773,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.07622606099903351
0,2,24,16,0.8,Dijkstra,0.998,True,0.0,True,,1,116.68202573801773,116.68202573801773,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.0004152819965383969
0,2,24,16,0.9,ILP,0.998,True,0.0,True,True,1,58.341012869008864,58.341012869008864,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.08728823200362967
0,2,24,16,0.9,MILP,0.998,True,0.0,True,,1,58.341012869008864,58.341012869008864,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.07253014000161784
0,2,24,16,0.9,Dijkstra,0.998,True,0.0,True,,1,58.341012869008864,58.341012869008864,7,213.39289231875324,Optimal,True,Optimal,heuristic,0.000341484003001824
0,3,61,47,0.5,ILP,0.946,True,0.0,True,True,27,3143.131726389243,1132.4654900302996,8,325.99027875290386,Optimal,True,Optimal,heuristic,0.8991663260021596
0,3,61,47,0.5,MILP,0.946,True,0.0,True,,27,3143.131726389243,1132.4654900302996,8,325.99027875290386,Optimal,True,Optimal,heuristic,0.710340065001219
0,3,61,47,0.5,Dijkstra,0.912,False,0.03399999999999992,False,,44,5046.220698919477,1167.5663141732434,9,323.9139445489475,Optimal,True,Optimal,heuristic,0.00036320499930297956
0,3,61,47,0.6,ILP,0.978,True,0.0,True,True,11,2071.8982070439474,1073.7658547172255,8,325.99027875290386,Optimal,True,Optimal,heuristic,0.3810061920012231
0,3,61,47,0.6,MILP,0.954,False,0.02400000000000002,False,,23,1519.8708299794753,329.7004861479677,8,362.3066644918936,Optimal,True,Optimal,heuristic,0.4938235410008929
0,3,61,47,0.6,Dijkstra,0.948,False,0.030000000000000027,False,,26,3056.5125960557875,1108.8666788601695,9,323.9139445489475,Optimal,True,Optimal,heuristic,0.0003725869974005036
0,3,61,47,0.7,ILP,0.986,True,0.0,True,True,7,740.3989372812905,271.00085083489375,8,362.3066644918936,Optimal,True,Optimal,heuristic,0.4813407549954718
